ClassID,BornAniCount,DeadHideTime,DeadHideBlendTime,SpriteScale,TopOffset,MidOffset,BtmOffset,LODDist,PT_Body,PT_Shirt,PT_Pants,PT_PantsAdd1,PT_PantsAdd2,PT_Face,PT_Hair,PT_Hat,PT_Gloves,PT_Boots,PT_Belt,PT_Outer,PT_OuterAdd1,PT_OuterAdd2,Item1,Item2,Item3,Item4,Item5,WlkAniSPD,RunAniSPD,MoveCompleteLoop,ClassName,RootName,FileName,EffectPostFix,UseSilhouette,Full3D_Model,DirType,MorphFile,Render,AutoJump,UseBone,Retarget,RootNode,ForceHitDummy,TopDummy,LookAtNode,HitEffectNode,DamageTextNode,PT_BodyColor,PT_ShirtColor,PT_PantsColor,PT_PantsAdd1Color,PT_PantsAdd2Color,PT_FaceColor,PT_HairColor,PT_HatColor,PT_GlovesColor,PT_BootsColor,PT_BeltColor,PT_OuterColor,PT_OuterAdd1Color,PT_OuterAdd2Color,Item1Node,Item1Color,Item1Scale,Item2Node,Item2Color,Item2Scale,Item3Node,Item3Color,Item3Scale,Item4Node,Item4Color,Item4Scale,Item5Node,Item5Color,Item5Scale,CheckBoundingBox,HitRotate
47104,0,0,0,39322,0,0,0,0,25344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warleader_Hogma_gray,Warleader_Hogma_gray,Warleader_Hogma_gray,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
47360,0,0,0,39322,0,0,0,0,25472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hogma_archer_gray,hogma_archer_gray,hogma_archer_gray,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
47616,0,0,0,39322,0,0,0,0,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hogma_sorcerer_gray,hogma_sorcerer_gray,hogma_sorcerer_gray,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
47872,0,0,0,39322,0,0,0,0,25216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hogma_combat_gray_1,Hogma_combat_gray_1,Hogma_combat_gray_1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
48128,0,0,0,39322,0,0,0,0,48128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_owl01,f_katyn_owl01,f_katyn_owl01,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
48384,0,0,0,39322,0,0,0,0,48384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_owl02,f_katyn_owl02,f_katyn_owl02,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
48640,0,0,0,39322,0,0,0,0,48640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_owl03,f_katyn_owl03,f_katyn_owl03,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
48896,0,0,0,39322,0,0,0,0,48896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_owl04,f_katyn_owl04,f_katyn_owl04,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
49152,0,0,0,39322,0,0,0,0,48896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f_katyn_owl04_big,f_katyn_owl04,f_katyn_owl04,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
49408,0,0,0,39322,0,0,0,0,25728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box,monster_treasure_box,monster_treasure_box,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
49664,0,0,0,39322,0,0,0,0,25856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_1,monster_treasure_box_1,monster_treasure_box_1,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
49920,0,0,0,39322,0,0,0,0,25984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_2,monster_treasure_box_2,monster_treasure_box_2,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
50176,0,0,0,39322,0,0,0,0,26112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_3,monster_treasure_box_3,monster_treasure_box_3,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
50432,0,0,0,39322,0,0,0,0,26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_4,monster_treasure_box_4,monster_treasure_box_4,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
53760,0,0,0,39322,0,0,0,0,28416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cablecar,cablecar,cablecar,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
54016,0,0,0,39322,0,0,0,0,28544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cemetery_irongate,cemetery_irongate,cemetery_irongate,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
54272,0,0,0,39322,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,katyn_rock,katyn_rock,katyn_rock,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
54528,0,0,0,39322,0,0,0,0,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_rock,thorn_rock,thorn_rock,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
54784,0,0,0,39322,0,0,0,0,30464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_5,monster_treasure_box_5,monster_treasure_box_5,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
55040,0,0,0,39322,0,0,0,0,30592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_6,monster_treasure_box_6,monster_treasure_box_6,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
55296,0,0,0,39322,0,0,0,0,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_treasure_box_7,monster_treasure_box_7,monster_treasure_box_7,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
56064,0,0,0,39322,0,0,0,0,31616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ftower_chair,ftower_chair,ftower_chair,,NO,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
56320,0,0,0,39322,0,0,0,0,31744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ftower_gear,ftower_gear,ftower_gear,,NO,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
56576,0,0,0,39322,0,0,0,0,31872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,event_achat,event_achat,event_achat,,NO,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
56832,0,0,0,39322,0,0,0,0,32384,0,0,0,0,0,32512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_lecifer_wing,npc_lecifer_wing,npc_lecifer_wing,,NO,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
57088,0,0,0,39322,0,0,0,0,35296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mission_chaple_01,mission_chaple_01,mission_chaple_01,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
57344,0,0,0,39322,0,0,0,0,36448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chaple_chair_01,chaple_chair_01,chaple_chair_01,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
57600,0,0,0,39322,0,0,0,0,36480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bell_rope_01,bell_rope_01,bell_rope_01,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
57856,0,0,0,39322,0,0,0,0,36512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chapel_front_gate,chapel_front_gate,chapel_front_gate,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
58112,0,0,0,39322,0,0,0,0,36544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gale_bucket_stuff,gale_bucket_stuff,gale_bucket_stuff,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
58368,0,0,0,39322,0,0,0,0,36576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goat_cable_lever,goat_cable_lever,goat_cable_lever,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
58624,0,0,0,39322,0,0,0,0,36608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goat_totem,goat_totem,goat_totem,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
58880,0,0,0,39322,0,0,0,0,36640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holly_sphere_chapel_01,holly_sphere_chapel_01,holly_sphere_chapel_01,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
59136,0,0,0,39322,0,0,0,0,36672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holly_sphere_chapel_02,holly_sphere_chapel_02,holly_sphere_chapel_02,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
59392,0,0,0,39322,0,0,0,0,36704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shrine_bot,shrine_bot,shrine_bot,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
59648,0,0,0,39322,0,0,0,0,59648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_gateway_1,thorn_gateway_1,thorn_gateway_1,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
59904,0,0,0,39322,0,0,0,0,59904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_gateway_2,thorn_gateway_2,thorn_gateway_2,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
60160,0,0,0,39322,0,0,0,0,60160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_gateway_3,thorn_gateway_3,thorn_gateway_3,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
60416,0,0,0,39322,0,0,0,0,60416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_gateway_4,thorn_gateway_4,thorn_gateway_4,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
60672,0,0,0,39322,0,0,0,0,60672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_gateway_5,thorn_gateway_5,thorn_gateway_5,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
60928,0,0,0,39322,0,0,0,0,60928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thorn_gateway_6,thorn_gateway_6,thorn_gateway_6,,NO,YES,,,Normal,YES,No,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,YES
61184,0,0,0,39322,0,0,0,0,36736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holly_sphere_gele,holly_sphere_gele,holly_sphere_gele,,NO,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,,-1,1;1;1,NO,NO
